,,,,,,,,,,,,,,,,,,,
4.745247333333333,,,,,,,,,,,,,,,,,,,
29.129750666666666,28.85368133333334,,,,,,,,,,,,,,,,,,
29.137430333333327,28.882439333333338,4.7412920000000005,,,,,,,,,,,,,,,,,
33.61570833333334,33.579001666666656,26.923152333333334,27.265521,,,,,,,,,,,,,,,,
34.69592833333333,34.59930233333334,26.968742999999996,26.945344,4.660802,,,,,,,,,,,,,,,
33.916533666666666,33.96219333333333,27.028644,27.017742666666667,30.70595633333333,30.537833333333328,,,,,,,,,,,,,,
34.207281333333334,33.90858033333333,26.965942666666667,27.249332333333335,30.710631666666668,30.481279666666662,4.649734,,,,,,,,,,,,,
34.44530966666667,34.47504533333333,27.88287766666667,27.880220333333334,31.41315366666666,31.38273633333334,31.653406666666662,31.604070666666665,,,,,,,,,,,,
34.475162333333344,34.470900333333326,27.882720000000003,27.926148,31.312057000000003,31.277813333333324,31.625152000000003,31.617928666666668,4.738879666666667,,,,,,,,,,,
34.879121000000005,34.842163000000006,28.43873566666666,28.355113333333332,31.393172333333325,31.39864966666666,31.877956333333337,31.781753999999996,32.472233,32.52611199999999,,,,,,,,,,
34.858489333333324,34.790693,28.325144666666667,28.351634333333337,31.376088333333332,31.34614666666667,31.76881933333333,31.707697,32.426197,32.44346733333334,4.787509666666667,,,,,,,,,
40.043509,40.051979666666675,31.40789466666667,31.406250999999997,35.848450666666665,35.847452999999994,36.76951066666666,36.73862966666666,37.18583633333334,37.19513533333334,37.81726299999999,37.76864933333333,,,,,,,,
40.001747,40.067719333333336,31.412174000000007,31.43053233333333,35.85302133333333,35.860954333333346,36.784445999999996,36.76759333333334,37.20456533333333,37.213785666666666,37.849575,37.784829333333334,56.52928966666666,,,,,,,
40.043318,40.04229233333333,31.403496333333333,31.40397966666667,35.839216666666665,35.837888,36.77697,36.742914999999996,37.18669233333333,37.19281933333333,37.82239833333333,37.77619500000001,56.452885333333334,56.46931533333333,,,,,,
40.049471,40.04413699999999,31.403575333333333,31.415116333333334,35.843817,35.846597333333335,36.764464000000004,36.746065333333334,37.19316933333334,37.18834666666667,37.91719766666666,37.768436,56.43025333333333,56.47903333333332,56.504519,,,,,
40.281618333333334,40.327507000000004,31.479359666666667,31.488349,35.883731000000004,35.88723866666667,36.559587,36.53709066666666,37.251326,37.251097,37.66905533333333,37.61192966666667,44.059525666666666,44.05458966666667,44.06681499999999,44.028092666666666,,,,
40.33449800000001,40.33786,31.47889666666666,31.48254066666667,35.88987399999999,35.88156633333333,36.567602666666666,36.54469666666667,37.25130166666666,37.247383333333325,37.675956666666664,37.603518,44.026914666666656,44.05995533333334,44.006656333333325,44.03609933333333,56.85229033333334,,,
40.34008166666667,40.33475466666666,31.477912999999997,31.481164333333332,35.892914999999995,35.88666233333333,36.567175666666664,36.535536,37.25117366666666,37.250411666666665,37.655129666666674,37.622416333333334,44.063519666666664,44.06730833333333,43.99790899999999,44.06011366666666,56.85117600000002,56.82083600000001,,
40.34180666666667,40.331421,31.486920666666652,31.481475999999997,35.88414566666668,35.885984333333326,36.56998099999999,36.54241999999999,37.248231000000004,37.247541,37.660353333333326,37.60842933333333,44.059954999999995,44.050298999999995,44.02740366666667,44.06931933333334,56.85655466666667,56.832476333333325,56.85139433333335,
