,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.74413399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.64801766666663,109.833724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.67777899999999,108.71860966666667,53.23224699999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.05580366666665,108.91046866666666,104.06420400000002,103.86344433333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.75870666666667,108.68496433333331,103.85144733333333,103.78917766666667,53.18889366666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.75780033333332,108.73254166666666,104.10569300000003,104.045183,103.59799033333331,103.76087633333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.05886066666666,108.92647533333333,104.16216000000001,104.01152733333333,103.57573,103.61192733333333,53.203549333333314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.1974486666667,110.793059,105.89732266666667,105.90977433333335,105.55657599999996,105.40784833333332,105.72475599999999,105.6252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.750786,110.69045266666667,105.80144333333335,105.81161100000004,105.57172233333333,105.33120999999997,105.70430599999999,105.65417299999999,53.19053466666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.88649833333335,106.48282766666667,102.23358899999998,102.2314023333333,101.38938333333336,101.40801699999999,102.25992866666662,102.27167466666666,104.72260333333332,104.72297133333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.46087000000001,106.48536333333335,102.242105,102.27551533333333,101.39302799999997,101.42205466666668,102.33214533333332,102.26248199999999,104.81243266666665,104.85582099999998,53.17790033333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.63600066666669,108.70846333333334,103.45676266666666,103.45373999999998,103.11191866666665,103.15253366666666,103.7601986666667,103.770289,105.33343666666664,105.34351899999997,101.26772333333334,101.24949133333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.714161,108.67567066666666,103.47115833333334,103.46282066666667,103.094687,103.10471933333334,103.78084733333333,103.78408300000001,105.34582566666664,105.33654466666665,101.25785866666668,101.26015266666666,53.187834333333306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.89220166666667,110.67837799999998,106.49411100000002,106.41627100000001,105.33954799999998,105.36231399999998,106.42822866666667,106.4063676666667,108.62551399999998,108.613506,104.29489000000002,104.30498700000001,105.34636633333332,105.34202666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.67686233333333,110.65793666666667,106.39989600000003,106.40528333333333,105.4235823333333,105.38907333333331,106.41617733333335,106.422219,108.60123366666667,108.62598700000001,104.26880633333332,104.28662833333335,105.34479833333332,105.37493966666668,53.300637999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.40050200000002,107.56574800000003,103.114716,103.12521133333333,102.48354433333333,102.23572233333331,102.91065866666666,102.959278,105.33235766666667,105.35109399999999,100.93224366666666,100.943685,102.24049833333335,102.23950300000001,105.34170833333333,105.36488933333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.31363966666669,107.35000233333336,103.12686166666666,103.09403733333333,102.23693200000001,102.23049366666666,102.91592100000001,102.94151933333333,105.33192633333333,105.33164766666665,100.94051833333333,100.92217233333335,102.27800900000003,102.22966633333336,105.33841000000001,105.35643166666668,53.27118499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0178123333333,112.95289633333334,107.9315023333333,107.98725666666664,107.80994866666666,107.52764633333332,107.77188233333332,107.72484733333334,110.013251,110.01340399999998,105.34435766666665,105.34307533333335,107.29390000000001,107.28148100000001,110.01734833333333,110.01061400000002,106.75305666666668,106.74626599999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
