,,,,,,,,,,,,,,,,,,,,,,,
8.066666666666668,,,,,,,,,,,,,,,,,,,,,,,
19.8,19.533333333333335,,,,,,,,,,,,,,,,,,,,,,
19.266666666666666,19.26666666666667,7.550000000000001,,,,,,,,,,,,,,,,,,,,,
18.233333333333334,18.233333333333334,17.433333333333337,17.45,,,,,,,,,,,,,,,,,,,,
18.233333333333334,18.233333333333334,17.45,17.7,7.3,,,,,,,,,,,,,,,,,,,
19.533333333333335,19.28333333333333,18.21666666666667,18.23333333333333,16.416666666666668,16.133333333333336,,,,,,,,,,,,,,,,,,
18.75,18.5,17.96666666666667,17.700000000000003,16.15,16.150000000000002,7.033333333333334,,,,,,,,,,,,,,,,,
18.75,18.75,16.666666666666668,16.666666666666668,16.4,16.4,19.016666666666673,19.01666666666667,,,,,,,,,,,,,,,,
18.5,18.75,16.66666666666667,16.666666666666668,16.4,16.4,19.283333333333335,19,7.300000000000001,,,,,,,,,,,,,,,
16.666666666666668,16.666666666666668,16.150000000000002,15.883333333333336,15.616666666666669,15.633333333333336,17.183333333333337,17.183333333333337,17.45,17.45,,,,,,,,,,,,,,
16.666666666666668,16.666666666666668,15.883333333333335,15.883333333333335,15.633333333333335,15.616666666666667,17.45,17.200000000000003,17.433333333333337,17.45,7.300000000000001,,,,,,,,,,,,,
79.95,79.95,79.95,79.95,79.43333333333334,79.16666666666666,80.73333333333333,80.46666666666667,79.95,79.95,78.91666666666667,78.91666666666667,,,,,,,,,,,,
80.2,80.21666666666665,79.95,79.95,79.43333333333334,79.16666666666666,80.73333333333332,80.46666666666667,80.2,79.95,79.16666666666666,79.16666666666666,7.55,,,,,,,,,,,
79.95,79.68333333333332,79.41666666666666,79.43333333333334,78.38333333333334,78.65,79.95,79.41666666666667,79.41666666666666,79.68333333333334,78.38333333333334,78.65,19.53333333333333,19.533333333333335,,,,,,,,,,
79.68333333333334,79.95,79.41666666666666,79.43333333333334,78.63333333333334,78.65,79.95,79.68333333333334,79.43333333333332,79.41666666666666,78.11666666666667,78.38333333333334,19.533333333333335,19.8,7.550000000000002,,,,,,,,,
78.63333333333334,78.38333333333334,78.38333333333333,78.38333333333334,77.86666666666666,77.86666666666667,79.16666666666666,78.91666666666667,78.65,78.38333333333334,77.61666666666667,77.6,18.75,18.48333333333333,17.700000000000003,17.7,,,,,,,,
78.65,78.65,78.38333333333334,78.38333333333334,77.86666666666667,77.86666666666667,79.43333333333334,78.91666666666666,78.4,78.63333333333334,77.61666666666667,77.6,18.75,18.75,17.966666666666665,17.96666666666667,7.550000000000001,,,,,,,
77.86666666666667,77.86666666666667,77.85,77.61666666666667,77.08333333333334,77.08333333333334,78.63333333333334,78.4,78.11666666666667,77.86666666666667,76.81666666666669,76.83333333333334,17.183333333333337,17.183333333333337,16.666666666666668,16.666666666666668,16.666666666666668,16.4,,,,,,
78.13333333333333,79.16666666666666,78.38333333333334,77.86666666666667,77.08333333333334,77.08333333333334,78.65,78.38333333333334,78.13333333333334,77.86666666666666,76.81666666666668,76.81666666666668,17.183333333333337,17.183333333333337,16.66666666666667,16.666666666666668,16.400000000000002,16.666666666666668,7.550000000000001,,,,,
79.95,79.95,79.68333333333334,79.68333333333332,79.16666666666667,79.16666666666666,80.2,80.21666666666665,79.68333333333334,79.68333333333332,78.9,78.91666666666666,19,19.01666666666667,17.45,17.45,16.916666666666668,16.666666666666668,17.183333333333337,17.450000000000003,,,,
79.95,79.95,79.68333333333334,79.68333333333332,79.16666666666667,79.16666666666667,80.2,79.95,79.95,79.68333333333332,78.9,78.65,19.26666666666667,19.016666666666666,17.433333333333334,17.45,16.666666666666668,16.666666666666668,17.2,17.183333333333337,7.566666666666668,,,
79.16666666666667,79.16666666666666,78.65,78.63333333333333,78.38333333333334,78.13333333333334,79.68333333333334,79.41666666666667,78.91666666666667,78.91666666666667,78.11666666666667,78.13333333333334,17.183333333333337,16.933333333333337,16.416666666666668,16.4,16.15,16.150000000000002,16.400000000000002,16.400000000000002,17.96666666666667,17.96666666666667,,
79.16666666666667,78.9,78.91666666666667,78.63333333333334,78.11666666666667,78.13333333333331,79.95,79.68333333333334,78.9,78.9,78.13333333333333,78.11666666666669,16.933333333333337,17.183333333333337,16.416666666666668,16.4,16.150000000000002,16.15,16.4,16.666666666666668,17.96666666666667,18.23333333333333,7.550000000000001,
