,,,,,,,,,,,,,
30.242369000000004,,,,,,,,,,,,,
31.814916333333336,29.33434466666667,,,,,,,,,,,,
34.21478966666666,31.44214300000001,34.71193566666666,,,,,,,,,,,
34.73744099999999,31.949941333333335,34.85512033333333,37.233232333333326,,,,,,,,,,
34.83198466666667,31.908790999999994,34.04899366666666,36.282444,36.82512333333334,,,,,,,,,
34.562444,31.487531,33.884460999999995,36.20167233333333,36.651105333333334,36.58186766666667,,,,,,,,
36.93680366666668,33.922325666666666,36.62915566666666,38.87251233333334,39.079671,39.019318999999996,38.57297233333333,,,,,,,
37.14938300000001,34.09131566666667,36.98185033333334,39.26088299999999,39.493924333333325,39.145571000000004,38.76746766666667,41.32758866666667,,,,,,
37.641815333333334,34.548187,37.135434,39.35210766666666,39.58639399999999,39.65353766666668,39.57870066666667,41.78633233333333,42.229324000000005,,,,,
38.01584833333334,34.35034833333333,37.572095,39.81006566666667,39.921293333333345,39.82391033333333,39.843794333333335,41.85736133333334,42.380993999999994,42.94467166666666,,,,
40.13700566666667,36.901293333333335,39.83206299999999,42.149919000000004,42.35253,42.264393000000005,42.05517866666666,44.328511000000006,44.65902233333334,45.11126266666666,45.35716599999999,,,
39.27973966666667,36.67198499999999,39.02698566666666,41.41746933333333,41.65734733333333,41.67826733333333,41.50266966666668,43.93736833333333,44.33068566666667,44.52785833333334,44.84855366666667,47.15899866666667,,
38.68584200000001,35.74660666666666,38.658857999999995,41.014146666666676,41.276984999999996,40.820880666666675,40.426946333333326,42.919317333333325,42.965409666666666,43.99865433333334,44.002202000000004,46.33305366666667,45.85039166666666,
