,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.816373000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.02085,21.970636666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.12054966666665,90.69090666666666,88.110556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.57696299999999,84.33059,89.07970666666667,19.850670000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.00148333333333,88.95045333333333,87.10926,17.89998333333333,17.482359999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.119563,90.071083,86.09291333333331,86.32074,81.912653,89.31258333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.80177966666663,87.17787300000002,84.990043,88.72227333333333,83.98048,84.79567666666667,23.285023333333328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.32916666666667,87.97232633333331,85.51298333333335,86.29282000000002,89.51051333333334,86.46261666666668,19.712863333333335,16.977306666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.36878266666668,83.29811300000001,86.52805000000002,90.40895,92.00223333333335,86.32680300000003,81.36559666666668,78.52212333333333,85.23916333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.56235633333335,88.07316633333333,85.90069333333332,92.357316,83.32387333333335,85.28183333333334,87.72908000000002,79.54261333333334,80.65575,19.687676666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.28867000000001,84.73560633333331,85.66252666666666,90.340176,84.83100933333333,85.26368933333333,83.30221,79.74464666666667,81.56709,17.25464,21.638926666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.023466,101.78465700000001,101.31586733333333,101.829562,96.03832,103.82744833333334,99.92039533333333,102.12792433333334,96.784453,100.51768666666666,99.70470133333332,104.34406133333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.117972,101.75456700000001,100.74539800000001,100.40647133333334,96.97734933333335,102.70647366666667,98.48656566666666,103.343893,97.50446633333331,99.56416166666666,98.69663500000001,102.68264333333333,17.003286666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.822795,101.29739099999999,98.99519599999999,100.00021566666666,104.86364900000001,98.75559600000001,101.64107399999999,96.94472566666667,98.41889566666664,98.71506933333332,104.00516533333332,97.40494933333333,20.599996666666666,17.10443666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.91935899999999,105.30902533333334,102.63734066666666,103.58588166666667,104.93289166666668,102.35131100000001,96.29939566666667,100.77700799999998,102.48864499999999,102.17525000000002,103.85648866666668,101.01346766666668,99.16185900000002,104.08811666666668,106.78360666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.857933,98.99699633333333,102.91180133333333,99.12000233333333,101.82498833333334,101.747778,101.36147100000001,99.41873899999999,101.16006399999999,98.59311000000001,101.38165466666666,101.37884033333333,105.53339033333334,104.23003400000002,103.05535166666665,18.90365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.35792366666666,100.70800600000001,101.95990966666666,102.48415166666668,101.20854233333331,102.029401,100.61152700000001,99.53723133333332,100.80351733333336,102.31272266666667,100.11439399999999,100.85179833333333,105.02510866666667,104.41177033333332,102.58463633333334,19.81375,21.9336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.69127333333336,101.73606366666667,100.05695033333333,105.266558,104.08158566666667,99.06424,89.71932633333334,97.86695666666668,94.609473,95.62663900000003,99.72452133333333,98.95389500000002,96.247379,101.01902366666668,100.28636733333333,107.11245766666666,102.20261133333332,102.96658266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.042762,100.47111733333332,102.01464399999999,102.56065333333336,102.51208066666666,99.95250633333335,92.33601966666666,95.70223666666666,96.71546666666667,98.73229566666667,98.25182266666667,96.926055,99.56850600000001,105.16337399999999,102.47723666666667,106.30235599999999,100.54892333333332,101.99624933333332,18.479879999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.63148333333334,101.03563666666668,99.84855333333333,102.48356666666668,98.11187833333335,98.97367,99.34916966666668,92.74858666666667,93.66450966666667,98.61920233333335,98.39201233333334,94.13464333333332,101.39524766666668,100.81332066666666,103.81823833333333,103.63606499999999,103.822308,103.39852266666668,20.138039999999997,19.78131666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.27008933333333,101.14293566666667,101.19808733333333,101.13328366666667,99.60485566666665,102.7975756666667,95.590356,98.33535066666666,95.27009933333333,95.83821666666665,95.87689733333333,99.327802,102.85682266666667,106.274042,100.94541166666667,105.15931599999999,103.12628233333334,104.54160900000001,97.96841900000003,100.21031766666665,100.91133433333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.120113,101.30650133333334,100.76818933333335,103.61432833333335,98.021981,98.12861666666666,93.56050633333335,97.73077566666666,96.89994300000001,94.02889266666669,93.32901933333335,97.87317633333333,101.285637,100.13738133333334,104.73936566666667,104.83603733333332,103.15538266666667,102.122713,100.42506233333332,98.24755566666667,99.81433266666666,17.366703333333334,,,,,,,,,,,,,,,,,,,,,,,,,,
101.14109433333334,102.18488800000002,99.965051,100.59433166666668,103.67711833333334,99.59327233333333,94.58375266666667,93.95335333333335,96.74933866666666,95.96263633333335,99.68135099999999,94.31483966666669,102.564464,100.58210699999998,104.800371,103.90161633333334,103.72985833333334,103.36976166666666,97.40609266666667,99.70862333333334,96.36313333333334,20.238833333333332,20.149083333333337,,,,,,,,,,,,,,,,,,,,,,,,,
9.21756,23.873599999999996,17.946126666666665,83.031403,87.284363,88.70525966666665,87.13510333333333,85.71879333333332,86.89264966666667,82.44088333333335,89.46624333333334,88.86238300000001,102.00425833333334,101.58374100000002,101.968137,98.11827566666666,103.97757699999998,101.78165066666666,101.64290700000001,103.861083,100.538609,96.15684299999998,101.55927833333334,102.72497666666663,,,,,,,,,,,,,,,,,,,,,,,,
23.873359999999995,9.019983333333334,22.978286666666666,89.94555,89.50439333333333,87.57564333333335,87.89241966666667,86.70868333333333,85.61064999999999,88.5124,88.03515999999999,87.85989599999999,100.938917,101.88045299999999,101.36369566666666,101.00986533333334,104.631632,103.94683099999999,100.29633233333335,104.47712700000001,101.01981633333332,102.48572899999999,102.92101133333335,102.09472033333334,19.802046666666673,,,,,,,,,,,,,,,,,,,,,,,
20.275436666666668,17.33953666666667,9.024410000000003,88.32057333333336,85.45707666666665,87.18107933333333,86.90921666666665,84.95230666666664,85.81495300000002,86.71891,85.03053333333334,86.73814666666667,101.486848,100.33203066666667,99.46070866666665,100.80880233333335,101.78391133333331,102.04015133333333,100.29882166666668,99.71900666666669,98.941136,101.15981400000001,99.96194066666666,100.584958,19.850220000000004,22.768286666666665,,,,,,,,,,,,,,,,,,,,,,
89.00062000000001,88.32074,87.83832666666667,9.015440000000002,23.86836333333333,20.091836666666666,86.27264333333333,88.67853666666669,86.35458666666666,90.61445933333334,92.37121633333331,89.17907000000001,101.56507433333333,104.68460433333335,99.72041166666668,103.55786533333334,101.76409066666666,103.44171233333331,100.29100733333334,102.26684466666669,99.12909633333335,106.76378533333333,103.65002066666665,103.17069099999998,89.10347966666667,90.83778333333332,88.007943,,,,,,,,,,,,,,,,,,,,,
89.98951333333332,89.54783266666668,89.41710966666666,19.798750000000002,9.014546666666666,17.54378333333333,85.35028333333332,89.72548633333334,89.49952966666666,91.86217633333334,84.90020999999999,84.76077666666667,105.22137200000002,105.681156,98.2493633333333,105.862078,102.653477,101.14723200000002,98.98820233333335,103.18980100000002,103.36522366666667,105.42897100000002,98.17821533333334,99.41681533333332,90.05124966666666,89.387633,86.61382000000002,21.860593333333338,,,,,,,,,,,,,,,,,,,,
87.08781333333333,89.16371966666667,87.20937966666665,20.132636666666667,17.57711,9.006066666666669,85.59937333333333,84.62254633333333,86.76562666666669,89.05379299999997,85.18315666666666,87.39162,102.28998266666667,99.68591199999999,98.85959933333334,101.87816866666667,99.96003833333333,100.35954533333333,101.46396433333332,101.70262499999998,101.65839133333333,100.25176166666665,101.85341833333331,101.37695900000001,87.18913,89.43726300000002,87.33878566666667,19.778446666666664,22.753466666666668,,,,,,,,,,,,,,,,,,,
91.52478266666667,89.24209666666667,85.8853966666667,92.74328966666668,84.80135666666666,87.12076,9.006146666666668,23.42555,20.041883333333335,77.46634999999999,88.34557333333333,84.17908299999999,101.71219566666669,95.65344666666667,99.08122366666666,101.55578666666666,98.28812900000003,102.82324033333333,96.94296000000001,96.61887366666664,94.46591666666666,98.07222333333333,93.04420033333335,94.38056666666667,87.00741000000001,83.17547333333334,86.852403,89.72491966666666,92.23715966666664,85.36332999999999,,,,,,,,,,,,,,,,,,
88.19475533333335,86.78439266666668,85.59201233333332,83.84125999999999,89.20633333333332,87.94377666666668,20.634860000000003,8.9873,17.20530666666667,85.09681333333334,79.33627,79.99042333333333,101.718285,96.80264899999997,96.75054633333333,101.42579466666666,99.929598,100.62774499999999,96.930093,95.72310999999999,97.26573966666666,97.75368966666669,94.01832666666667,93.97202,85.82550999999997,84.917103,85.57901,85.32686,83.48266000000001,86.77821300000001,20.60392666666667,,,,,,,,,,,,,,,,,
