,,,,,,,,,,,,,,,
18.805748333333334,,,,,,,,,,,,,,,
16.131500333333335,17.478755,,,,,,,,,,,,,,
21.188871666666667,21.268066666666666,18.946889000000002,,,,,,,,,,,,,
18.278357666666672,19.086509666666664,16.492802,20.862591,,,,,,,,,,,,
20.340778333333333,21.803212666666663,18.36800566666667,23.017665666666662,20.400430333333333,,,,,,,,,,,
19.784581333333332,22.501482,18.001177666666667,21.17585933333334,19.72882033333333,23.031014000000003,,,,,,,,,,
21.463052000000005,25.537753333333328,19.343202666666667,22.45335833333333,21.39604,22.588444,21.46593766666667,,,,,,,,,
8.081161,19.00448,16.541537333333334,20.846392,18.242720000000002,20.48427033333333,19.459521333333328,21.122544000000005,,,,,,,,
19.122269333333335,7.913819,17.054666999999995,21.60465166666667,19.189819999999997,21.987365,22.30732299999999,25.550670999999998,19.041438333333335,,,,,,,
16.457969666666663,17.725718333333333,7.856378666666668,18.728319000000003,16.581622,18.317559333333335,17.91152333333333,18.879487000000005,16.607820999999998,17.847899,,,,,,
21.42102033333333,21.296291,19.000183333333336,7.988656333333332,21.428802000000005,23.057479333333333,21.44557766666667,22.716099333333336,21.401284666666665,21.44890966666667,19.14449666666667,,,,,
18.301765333333336,19.081889666666665,16.47550466666667,20.883659666666667,8.019388333333334,20.47274833333334,19.278251000000004,20.745454666666667,18.162952666666662,19.007457,16.485233666666666,20.791882333333334,,,,
20.382094,21.803210666666665,18.35147166666667,23.059696,20.245101000000005,7.991561333333331,24.475429666666667,22.441814666666662,20.217302000000004,21.714851333333332,18.251099333333332,22.973962333333333,20.239149,,,
19.805532999999997,22.481912666666663,18.03513066666667,21.146736333333333,19.785756666666668,22.927128333333332,7.888628333333333,21.407143333333334,19.68669533333333,22.366081666666666,17.91992966666667,21.097951333333334,19.757867999999995,22.795278333333332,,
21.534230333333333,25.605420333333324,19.347107333333334,22.62650333333333,21.289417333333336,22.484758,21.47060533333333,8.00868,21.283173,25.357529333333325,19.038248,22.601725,21.332079000000004,22.611690666666668,21.642591333333332,
