,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.628004666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.632952666666668,25.29723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.210755999999996,25.302459666666667,10.063239999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.42923233333333,26.220713000000003,29.569736333333335,29.653746666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.740291666666664,26.17325,29.67634466666667,29.60090933333334,10.133976,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.360282000000005,25.832736666666666,28.796666666666667,28.841479666666668,29.39378233333334,29.17083,,,,,,,,,,,,,,,,,,,,,,,,,,
26.290856000000005,25.77856666666667,28.924563333333335,28.947363333333335,29.222058333333333,29.221755666666667,10.159233,,,,,,,,,,,,,,,,,,,,,,,,,
92.786442,90.91431533333333,89.69359600000001,88.71161233333333,89.81424966666668,88.49987133333333,89.70410933333332,89.11265266666666,,,,,,,,,,,,,,,,,,,,,,,,
93.19135933333331,92.004993,91.22744499999999,90.73290466666667,91.170885,91.12187433333334,91.55365199999999,91.32181466666667,9.939473333333334,,,,,,,,,,,,,,,,,,,,,,,
91.40673566666668,89.95480066666669,92.92007100000001,93.117965,92.18990166666664,91.99949266666667,92.625112,92.69389833333334,25.595956333333334,25.66178666666667,,,,,,,,,,,,,,,,,,,,,,
94.16806799999999,92.83451666666667,92.67193700000001,90.08116199999998,89.71364166666666,89.94531966666666,89.88381166666667,91.826375,25.743566666666666,25.690173333333334,10.11586,,,,,,,,,,,,,,,,,,,,,
94.26286033333335,92.40581200000001,91.75441100000002,90.41749033333333,91.61232533333333,91.349544,92.05530366666669,92.23449199999996,25.880203333333338,25.899163333333334,29.622573999999997,29.768144666666668,,,,,,,,,,,,,,,,,,,,
94.06128566666668,90.91281033333335,89.73985933333333,89.62950933333332,89.58691633333332,90.04195600000001,90.13604199999999,90.34638133333334,25.669326666666663,25.484313333333336,29.237869333333336,29.100416,10.269409999999999,,,,,,,,,,,,,,,,,,,
94.45256933333333,93.23109933333332,92.05152733333335,92.31274533333332,92.45318266666668,92.18926833333332,92.05689833333331,92.43786433333334,25.538613333333334,25.545013333333337,28.97185333333333,28.705615666666674,28.868069333333334,28.56437966666667,,,,,,,,,,,,,,,,,,
92.73886966666667,89.98584599999998,90.1774083333333,89.40377533333334,90.78946499999999,90.38137266666668,90.390142,89.84965899999999,25.70778966666667,25.536166666666674,29.291878666666666,28.967296333333337,29.180742666666664,29.22082533333333,10.118253333333332,,,,,,,,,,,,,,,,,
154.8312923333333,152.75409066666668,152.93081533333333,151.96574333333336,151.27810266666668,152.38205333333335,153.12527466666666,152.99701866666666,151.03167633333334,150.69384599999998,150.97779300000002,153.08889733333334,152.21855499999998,151.40168766666665,152.4653253333333,152.79293266666664,,,,,,,,,,,,,,,,
156.0847863333333,152.49898233333334,152.534965,152.32152,151.499853,151.81786133333333,153.44186733333333,153.44788866666667,151.388455,151.20767266666664,152.74330700000002,152.78383566666665,151.633275,151.8960753333333,152.6289746666667,152.66659033333326,10.105322999999999,,,,,,,,,,,,,,,
165.61979566666665,156.735979,155.065589,155.21323099999998,154.42400500000002,154.30455999999995,153.26474966666666,153.82870866666667,152.72506266666667,152.4273093333333,154.51248666666663,155.75305766666665,155.19373299999998,153.53884100000002,154.92846666666665,154.391194,25.84743966666667,25.793383000000006,,,,,,,,,,,,,,
159.50062366666668,156.67801533333338,154.56567066666668,153.61454433333336,153.56441133333334,153.90886833333332,154.4987386666667,154.21952133333332,153.869185,153.91157033333334,156.14418399999997,154.28863099999998,155.13420566666667,155.3976866666667,153.946867,154.24832700000002,25.58704633333333,25.645046666666666,10.118103333333336,,,,,,,,,,,,,
155.74534699999998,154.596873,153.619895,153.11522766666664,153.06623899999997,153.3479883333333,154.08267666666669,153.53245466666667,153.36897333333334,152.68499466666663,152.864442,152.99822899999998,153.41368666666665,153.21721733333337,153.69065999999995,153.28074399999997,26.122515999999997,25.9433,29.68605266666667,29.562075666666665,,,,,,,,,,,,
