,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.107241666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.57033266666667,34.917515666666674,,,,,,,,,,,,,,,,,,,,,,,,,,
34.49461,34.321690000000004,4.125391333333333,,,,,,,,,,,,,,,,,,,,,,,,,
34.882815333333326,33.81718433333333,34.390692333333334,34.33394433333333,,,,,,,,,,,,,,,,,,,,,,,,
35.40344266666666,34.309061,34.20372366666666,33.81692533333334,4.261568333333334,,,,,,,,,,,,,,,,,,,,,,,
35.41423700000001,34.401529333333336,33.73875133333333,33.78122866666667,33.491246999999994,45.01568333333333,,,,,,,,,,,,,,,,,,,,,,
37.52160666666666,35.182433,35.456849,35.49865333333334,34.53530966666667,37.112459,4.216090333333333,,,,,,,,,,,,,,,,,,,,,
35.205757999999996,34.683882,34.96173566666666,33.55641666666667,33.26153,32.888380999999995,32.71748233333333,32.485005666666666,,,,,,,,,,,,,,,,,,,,
35.02926866666667,33.030803333333324,33.16742366666666,33.98761066666667,33.97921233333333,33.206214333333335,32.903491333333335,32.61411733333334,4.196828666666667,,,,,,,,,,,,,,,,,,,
34.081356666666665,34.66448466666667,34.05547633333333,34.75511366666667,32.839449,35.697899666666665,34.681133333333335,33.23437366666666,31.573661000000005,31.061912666666668,,,,,,,,,,,,,,,,,,
34.14785533333333,33.67580133333333,33.549501,36.36114266666666,33.654287,34.14773566666667,35.07749966666666,32.92734033333333,32.33891833333333,31.693970333333333,4.1059019999999995,,,,,,,,,,,,,,,,,
33.35834333333333,33.087185666666656,33.39805833333333,33.14663099999999,33.20837699999999,32.884524666666664,32.71317533333333,32.30972233333333,31.676196000000004,31.639431666666667,30.863618999999993,31.555075000000002,,,,,,,,,,,,,,,,
35.724748,34.46537033333333,34.015263,33.82709033333334,32.96298033333334,33.979664,34.154788333333336,35.30502199999999,33.040245666666664,32.04517200000001,31.828937666666672,31.48633966666667,4.195656333333334,,,,,,,,,,,,,,,
35.50859766666667,36.377060333333326,35.65597866666666,37.038968333333344,35.38208033333333,35.40484966666667,32.88475733333333,33.23097233333334,33.95828866666667,31.890695999999995,32.24858466666666,31.742008666666674,31.80181266666667,30.819468666666673,,,,,,,,,,,,,,
34.921037000000005,42.05224866666667,38.56220166666668,34.71982466666666,32.531335000000006,34.808088,34.82711466666667,36.53268333333333,35.38403633333334,33.488047333333334,33.38596633333333,31.332096333333325,30.763788000000005,31.305701333333328,4.966315666666667,,,,,,,,,,,,,
35.022243666666675,33.063039333333336,33.100194,34.453179,35.67839633333333,32.53976466666666,34.09006366666667,31.26251166666666,30.320303000000003,30.191812666666664,29.986442333333336,35.542158666666666,31.424648333333334,31.003724333333334,29.90754266666666,31.59905533333334,,,,,,,,,,,,
51.956787000000006,64.14979166666666,37.498695666666656,35.93231,32.01161233333334,33.66332533333334,33.891013333333326,31.961721666666666,31.087904999999992,34.27885733333334,36.668516,30.453386333333334,34.37058699999999,30.041987666666664,30.908663000000004,31.331274000000008,40.78002433333334,,,,,,,,,,,
