,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.5077396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.92638949999999,51.3937729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.967414566666676,46.827014600000005,35.55589015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.58586986666668,37.569444183333324,46.86024711666668,41.356467583333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.917742450000006,49.856542083333345,37.91881178333333,48.019012983333326,54.324124783333325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.73951811666666,51.564498933333326,46.333445999999995,41.554407866666665,52.15916660000001,42.968253033333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.85889125,50.04981346666668,35.46147526666667,45.637609483333335,46.39467850000001,48.828419066666676,42.90817656666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.085616316666666,48.35691580000001,44.519996733333336,45.703840333333325,41.24010043333334,37.6429738,48.465375900000005,47.30127291666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.74758491666667,41.4964041,39.553400749999994,46.7226973,50.962177099999984,46.3349415,44.14663901666666,43.15366446666667,50.323881133333344,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.99507486666667,43.277791766666674,45.14404713333334,42.177558216666654,42.740202466666666,49.99757961666667,43.149525566666675,42.996407749999996,43.87039636666666,49.23841906666667,,,,,,,,,,,,,,,,,,,,,,,,,,
43.642871183333334,44.910865066666666,36.968618449999994,49.09542213333334,44.49974285000001,40.993003116666664,48.24709615,47.32965081666668,47.152958899999994,37.52107216666666,40.42292828333333,,,,,,,,,,,,,,,,,,,,,,,,,
46.85676438333334,47.87447733333334,39.98686881666667,46.87769335,41.03772191666667,47.87543793333334,45.20671953333334,46.989870599999996,48.78747898333334,44.86908450000001,40.35494718333333,43.13457145,,,,,,,,,,,,,,,,,,,,,,,,
49.92441429999999,47.321224583333326,44.89593456666667,46.114272783333334,48.56406338333333,41.01399931666667,46.34778538333334,47.35035160000001,47.58767238333333,45.3127445,44.46380513333333,43.93778125,48.26969005,,,,,,,,,,,,,,,,,,,,,,,
46.01932260000002,49.01678039999999,43.047961933333326,44.55159088333333,37.847227283333325,44.71414006666666,44.35294875,48.227495966666666,48.579822650000004,46.842794,46.39855204999999,47.27634721666667,43.80899325,44.82236689999999,,,,,,,,,,,,,,,,,,,,,,
43.810998549999994,39.98288433333334,37.13394271666666,49.47658868333332,40.3602307,43.746843999999996,45.50494896666667,50.44729233333333,41.81595238333334,44.83664308333333,45.675822366666665,49.9302093,49.24218101666667,43.99411566666667,49.182534000000004,,,,,,,,,,,,,,,,,,,,,
48.64129659999999,41.278315799999994,47.98902253333332,47.00426745,44.35065348333333,41.846614733333325,48.47027545000002,40.88672979999999,45.455495199999994,39.86004666666666,38.57161148333333,42.66969723333334,47.90722791666667,37.168538283333326,48.057043783333334,45.23309095000001,,,,,,,,,,,,,,,,,,,,
49.00706281666665,44.91623036666667,41.24131985,47.05262191666666,47.34763683333334,47.12848801666667,45.689091616666666,47.520709550000014,41.234396966666665,45.039448866666675,44.52747893333334,39.176347650000004,49.56729105,42.739296016666664,48.50479745,44.03287638333335,48.90785094999999,,,,,,,,,,,,,,,,,,,
146.23906456666666,121.83554191666667,139.98340714999998,134.27560121666664,136.0498456166667,132.54324095,122.39707815,128.77850893333334,121.59313551666666,132.09376861666667,125.73558761666665,142.08142813333333,134.1227035833333,130.4894164333333,129.6722642,130.36799791666667,136.80943008333335,138.66116945,,,,,,,,,,,,,,,,,,
126.88264991666665,144.4257631,126.19943328333332,138.93395216666664,148.54733793333332,134.7382751,132.32702191666667,143.80527494999998,134.18013351666664,138.52735361666666,142.00028858333334,129.75556148333337,123.04423811666665,126.51228169999999,141.07939396666666,138.13185009999998,138.88679535000003,137.79607526666666,54.06683545,,,,,,,,,,,,,,,,,
