,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.30838633333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.69982566666667,158.36361133333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.16181333333333,158.31793066666668,81.02198400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.32924133333333,172.39837200000005,165.47628466666666,165.56951166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.29800066666667,172.46401166666666,165.61753799999997,165.6214313333333,89.4684486666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.08647266666668,165.42876399999997,158.34103666666664,158.19120933333332,172.51715799999997,172.36197066666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.041106,165.51419066666668,158.6692636666667,158.19578233333337,172.34833033333334,172.510957,85.78442400000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.3280453333333,174.73148366666672,167.72382266666673,168.121864,181.74786366666666,181.888584,175.00681700000004,174.83041633333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.635555,195.47115666666667,168.59025166666663,168.60537133333332,181.89053,182.145144,174.95381633333335,175.07051000000004,90.73850433333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.45769166666665,148.94963366666664,142.0508,142.2161603333333,156.51354866666665,156.42037500000004,167.8490746666667,168.00036833333334,178.49237233333332,179.28493466666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.422877,148.87173933333332,142.02375933333335,142.33678699999996,156.621775,156.71537500000002,167.25079233333335,166.93267133333336,179.405494,179.54164100000003,84.087084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.81549033333334,181.994688,175.0951743333333,174.977507,188.60907999999995,188.66033366666667,204.46969933333332,205.18783433333334,215.34651733333328,214.914849,187.04954166666664,186.4414733333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.09947666666667,181.96609999999995,175.04234633333334,174.93843933333338,188.47305166666666,188.53806533333335,203.6163886666667,203.6651883333333,213.85912466666667,213.22272266666667,185.50478933333332,185.94693733333335,107.78911133333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
