,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.41669666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.056174,139.11446800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.05242933333332,139.01902933333332,73.57310633333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.6910463333333,152.678033,146.0468406666667,145.82977400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.59263633333333,152.7334636666667,145.86891033333336,145.867311,83.49473400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.700578,132.94151166666666,126.42141133333331,126.3257723333333,139.26178733333333,139.34861500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.747728,132.74214200000003,126.31865499999999,126.27716200000003,139.43545866666662,139.46072566666666,68.022961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.60697466666667,145.73606833333335,139.30314166666668,139.25639533333336,152.71777233333336,152.74618666666663,132.86073599999997,132.87489733333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.66381966666665,145.64243433333334,139.3094933333333,139.36221399999997,152.695125,152.815272,132.87587499999998,132.80694133333333,78.34472499999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.044764,139.02791066666668,132.615797,132.75685099999995,145.8297483333333,145.8376156666667,126.37637733333334,126.23825833333333,139.05488833333334,139.054889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.02772966666666,139.21626333333336,132.687976,132.64608266666667,145.85178133333338,146.808249,126.23656900000002,126.39915666666666,138.97468033333337,138.969868,73.471713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.03004366666664,159.96975100000003,153.12960900000004,152.96682333333334,167.14896266666665,167.221844,146.453642,146.43205666666665,160.01620899999998,160.12039666666666,153.08033399999997,153.20422833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.02402500000005,160.088959,153.05348333333336,153.10511033333333,167.19557099999994,167.1921316666667,146.41271200000003,146.43047033333332,160.06307499999997,160.132236,153.15141433333332,153.122986,87.49064666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.64345233333333,152.66335366666664,145.91138733333332,145.936401,159.85578299999997,159.84082066666667,139.59472833333334,139.51448199999996,152.59026233333333,152.67953300000002,145.82462,145.96625999999998,167.20578333333333,167.19073200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.70090500000006,152.66844033333336,145.8960346666667,145.85350633333334,159.78928099999996,159.78224766666668,139.66533099999998,139.54789033333336,152.60704266666667,152.63778400000004,145.926006,145.92980533333332,167.18407200000001,167.29164733333332,83.44395833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.81223900000003,132.77303533333333,126.31694666666665,126.36534766666666,139.46033266666666,139.48961699999995,120.06391633333332,119.95505433333332,132.87382933333333,132.87875466666668,126.30073966666669,126.39152866666669,146.39303099999998,146.3670266666667,139.39091000000002,139.28496466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.80221666666665,132.91036133333336,126.35877533333333,126.36500499999997,139.33828333333332,139.37896133333336,120.07153333333333,119.93785000000001,132.72188133333333,132.8889143333334,126.30119666666668,126.39151533333334,146.39077466666666,146.38931033333336,139.37556099999998,139.3517576666667,68.06591266666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.07259833333336,160.06199966666665,153.12701333333337,153.183261,167.13788799999998,167.2103086666667,146.47297633333332,146.61745833333333,160.053333,160.14524100000003,152.98713633333332,153.09652566666665,174.10932733333334,174.1198843333333,167.21462699999998,167.15066499999998,146.51739633333332,146.58241066666662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.07332166666666,160.03691466666666,153.11260133333334,153.03016566666668,167.05527599999996,167.1332936666666,146.53951433333333,146.41923466666668,159.9840703333333,160.08153633333333,153.06916833333335,152.98060266666667,174.06296,174.05681966666668,167.20457666666667,167.14309033333333,146.49751866666668,146.49092766666672,87.69064833333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.58431333333334,145.63123700000003,139.19275466666667,139.15813766666668,152.72196700000003,152.75469900000002,132.860737,132.86822333333336,145.66227666666668,145.681569,139.23867433333336,139.12119200000004,160.13579299999998,160.11322766666663,152.7171316666667,152.75409999999997,132.9090393333333,132.82305466666668,160.31181766666668,160.10670366666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.68085566666667,145.59150433333332,139.13386866666664,139.2887816666667,152.66831966666666,152.62804533333335,132.75484433333332,132.73075066666664,145.55523966666667,145.67164066666666,139.10704900000002,139.20952533333335,160.17659166666667,160.1097793333333,152.75384633333334,152.69768500000004,132.764997,132.87957133333333,160.150903,160.16777166666668,78.35132333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.08107366666667,138.97654966666664,132.62153666666666,132.69405066666667,145.96586500000004,145.92890033333336,126.3974056666667,126.33677766666668,139.02180366666667,139.17008166666665,132.63766366666667,132.751642,153.05468166666665,153.32327199999997,145.82663999999997,145.96124566666668,126.44919266666666,126.38909633333337,153.1843156666667,153.22726366666666,138.97103233333334,138.967618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.05570433333335,139.035912,132.66979600000002,132.6072366666667,145.78303066666666,145.85554100000002,126.24811100000001,126.26773499999999,139.02224266666667,139.0222826666667,132.76128166666663,132.71362500000004,153.05464066666667,153.08563266666673,145.82939666666664,145.84527933333334,126.33595566666666,126.4096936666667,153.13651033333332,153.11139599999998,138.98486633333331,138.96503866666671,73.53903533333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.66679299999993,152.702374,145.84679633333334,145.85952766666668,159.85876466666667,159.74061400000002,139.59011833333335,139.63931833333334,152.73998033333334,152.75116333333332,145.87681533333333,145.94965066666666,167.090194,167.17257233333336,159.8181,159.83498433333332,139.62178533333338,139.70832299999998,167.30553133333333,167.31642266666668,152.593678,152.61389333333332,145.887784,145.82153433333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.65289266666667,152.69259333333332,145.79930366666665,145.91980966666668,159.82103300000003,159.78257600000003,139.576181,139.56191366666667,152.77551133333336,152.76054833333333,145.80191233333335,145.90606866666667,167.24622166666666,167.2013983333334,159.83709366666665,159.85052533333334,139.65063833333335,139.71733733333335,167.313439,167.317146,152.55128100000002,152.63624399999998,145.85852766666665,145.84250533333338,83.36997533333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
