,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.910261000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.455347,35.344506999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.574726999999996,35.89933333333333,10.834690666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.08288033333333,36.36218133333333,34.42126533333333,34.497421666666675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.942617999999996,35.70292366666667,33.951722999999994,33.80763766666667,10.800258666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.921743666666664,43.373649666666665,36.201238,36.29950466666666,36.47969200000001,35.97250933333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.623014000000005,43.42587833333333,36.567075333333335,36.36717666666667,36.88516699999999,36.88507833333334,10.781617333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.05479333333333,51.359639,50.50036300000001,50.178710666666674,49.748189666666654,50.90703733333333,45.047465333333335,45.100938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.415014333333325,50.82921633333334,50.076647333333334,50.81139266666666,51.25007733333333,49.614524333333335,45.431730333333334,44.88302333333333,10.809054999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.98247233333333,52.44255533333333,52.14636366666666,51.479790333333334,50.60027633333334,51.177066999999994,45.19343433333332,45.669228999999994,49.19153500000001,49.65184899999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.839212666666654,52.468005999999995,51.860203,51.45574033333333,50.578297666666664,51.62385133333334,45.16408833333333,45.062539333333326,49.22451766666667,49.88920400000001,10.820095666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.843500333333324,52.629759,50.70274033333333,50.36716833333333,50.662999000000006,50.613387,45.91622733333333,45.70459266666667,45.54962599999999,45.324544,50.46110133333334,50.61975433333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.81631133333334,52.45463766666666,50.660428,50.957732666666665,51.224117,50.97436266666667,45.32192799999999,45.16491766666667,44.874410666666655,46.24386333333333,51.02866533333333,50.88574200000001,10.815393666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.705988,52.500616666666666,51.042121333333334,50.98809433333333,50.372510000000005,50.18770466666667,45.03674133333333,44.870162666666666,42.75145833333333,42.61629866666666,52.49118066666667,54.646771333333334,50.76242633333333,50.863769000000005,,,,,,,,,,,,,,,,,,,,,,,,,,
53.55026133333333,53.172442999999994,51.018889333333334,51.71695166666667,50.24934433333333,50.314735999999996,44.98721166666666,44.80822833333333,42.63449833333333,42.690027333333326,53.48334766666666,52.37511333333332,50.98202266666667,50.94372966666668,10.790973000000001,,,,,,,,,,,,,,,,,,,,,,,,,
45.98096166666667,45.73286133333334,44.07273000000001,44.575772333333326,42.767215666666665,42.733589333333335,45.97591200000001,45.97647800000001,55.33935066666666,55.26691033333333,55.023984999999996,54.56851033333334,55.16056366666666,55.08982533333333,53.12925166666667,53.671214,,,,,,,,,,,,,,,,,,,,,,,,
46.452294,45.55982066666667,43.11776400000001,43.216985333333334,41.90408333333333,42.054267666666675,45.18476366666667,46.90086633333333,54.269597,54.287689666666665,54.38011699999999,53.94373166666667,54.88880500000002,56.025980000000004,53.58883866666667,53.128011666666666,10.816782000000002,,,,,,,,,,,,,,,,,,,,,,,
46.17519666666668,46.351986999999994,41.01937466666667,41.18733533333334,44.71756566666667,44.604341999999995,43.30045799999999,43.38810866666666,51.271884,51.320387,49.50248933333334,49.94691366666667,51.049732666666664,50.453270333333336,48.43063266666668,48.38357599999999,50.203822,50.73181566666667,,,,,,,,,,,,,,,,,,,,,,
46.13708233333333,45.67783866666667,41.64593333333334,41.83333866666667,43.80354533333333,43.91776933333333,42.890469333333336,43.52926833333333,51.20507933333334,51.360439666666664,49.94731233333334,50.002462,50.73704733333334,50.77425266666666,48.631196333333335,48.411925,50.06882699999999,50.247208,10.822614999999999,,,,,,,,,,,,,,,,,,,,,
161.836981,159.16011100000003,159.41206333333332,157.563895,172.20825833333333,173.2788073333333,171.446652,172.55870466666667,172.74529633333333,172.231145,172.95694633333335,173.69002333333333,167.00083866666668,164.15273966666666,159.96278033333334,159.39457366666667,158.18494333333334,158.37784299999998,159.118384,158.05764066666669,,,,,,,,,,,,,,,,,,,,
