,,,,,,,,,,,,,,,
7.7752049,,,,,,,,,,,,,,,
21.4220103,16.9661909,,,,,,,,,,,,,,
20.0650662,18.763740700000003,7.753258100000001,,,,,,,,,,,,,
18.4036524,20.0031806,20.2337448,19.077836200000004,,,,,,,,,,,,
20.144621500000003,16.9560513,19.140246599999998,19.156434200000003,7.7555121,,,,,,,,,,,
20.0362613,17.316103,19.110738700000002,21.590023400000003,20.079572,18.937936799999996,,,,,,,,,,
20.5563315,20.533674499999993,19.102718099999997,16.874205699999997,19.824426699999997,20.1252582,7.7522266,,,,,,,,,
17.4217304,17.2889822,19.803894500000002,18.4767046,18.406600400000002,21.515096099999997,18.8682627,19.242583700000004,,,,,,,,
17.4009567,17.3953458,18.5750766,19.8030193,18.490755899999996,18.397867900000005,18.834118999999998,19.613003299999995,7.7714274,,,,,,,
18.8296864,20.0374389,21.015032599999998,19.056898299999997,19.3627409,19.0332875,20.177130599999998,21.1665527,18.761489200000003,20.1464971,,,,,,
20.0864047,19.705662300000004,19.1470772,19.133886699999998,19.1231376,19.036445599999997,16.984401899999998,20.0686248,18.7942962,19.904541900000005,7.7597715,,,,,
19.283440200000005,19.3817924,20.4512663,19.804996,18.5224722,21.092297700000003,19.783169199999996,18.695953200000005,21.851700800000003,19.671303999999996,17.4767677,19.2606448,,,,
18.448160299999998,18.4839778,19.3876595,19.059171499999998,17.628541300000002,18.949848100000004,19.758648200000003,18.611583399999997,21.746803800000002,17.095199100000006,20.9960309,19.3794553,7.7592571999999995,,,
20.6708022,20.745621099999997,21.831807,21.29008,20.128084099999995,21.356066900000002,18.769418100000003,21.773572100000003,19.4757305,21.689859200000004,21.879680699999998,22.795498,21.4658758,21.067787499999998,,
19.0111518,19.260960400000002,18.452854499999997,19.860779499999996,18.4686684,20.1211161,20.47474,19.668554199999996,20.405613600000002,20.511190199999998,19.186316599999998,18.410205200000004,20.0602439,17.248483500000003,8.422281400000001,
